device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,trial,trial_phase,pp_TS
1032147590,14193903756,"(0.45296770334243774, 0.4205382168292999)","(-29.1207275390625, 160.5485076904297, -5.559999942779541)",1,nan,0,"(-38.32017135620117, 2.5203301906585693, 637.5430908203125)","(0.5858657360076904, 0.4943525791168213, 0.4584769606590271)",1,"(0.4381275773048401, 0.39504921436309814)","(-36.85334777832031, 168.01925659179688, -5.559999942779541)",1,nan,0,"(27.82419204711914, -0.7073136568069458, 627.0814208984375)","(0.43661293387413025, 0.5016113519668579, 0.42360472679138184)",1,2,8,14193.1986006
1032155923,14193912088,"(0.4441940486431122, 0.40634608268737793)","(-33.69233703613281, 164.70819091796875, -5.559999942779541)",1,3.6023712158203125,1,"(-38.36779022216797, 2.5303828716278076, 637.5676879882812)","(0.585969090461731, 0.4943302869796753, 0.45855894684791565)",1,"(0.43943455815315247, 0.4123029112815857)","(-36.172332763671875, 162.96224975585938, -5.559999942779541)",1,3.46868896484375,1,"(27.807605743408203, -0.6957719326019287, 627.1409301757812)","(0.43665674328804016, 0.5015848875045776, 0.42380309104919434)",1,2,8,14193.1986006
1032164265,14193920430,"(0.44811415672302246, 0.4188670516014099)","(-31.64971923828125, 161.038330078125, -5.559999942779541)",1,nan,0,"(-38.40325927734375, 2.5193638801574707, 637.50830078125)","(0.5860565900802612, 0.4943544268608093, 0.4583609998226166)",1,"(0.44050705432891846, 0.41173669695854187)","(-35.613494873046875, 163.12820434570312, -5.559999942779541)",1,nan,0,"(27.74652099609375, -0.7113285064697266, 627.099853515625)","(0.4367917478084564, 0.5016204714775085, 0.42366617918014526)",1,2,8,14193.1986006
1032172598,14193928763,"(0.44533100724220276, 0.416869580745697)","(-33.09991455078125, 161.623779296875, -5.559999942779541)",1,nan,0,"(-38.501956939697266, 2.50112247467041, 637.5121459960938)","(0.5862772464752197, 0.49439534544944763, 0.4583738148212433)",1,"(0.4395987391471863, 0.41362833976745605)","(-36.0867919921875, 162.5737762451172, -5.559999942779541)",1,nan,0,"(27.63624382019043, -0.7078582048416138, 627.1293334960938)","(0.4370459318161011, 0.5016124844551086, 0.4237644374370575)",1,2,8,14193.1986006
1032180921,14193937086,"(0.44395339488983154, 0.4192476272583008)","(-33.81773376464844, 160.92678833007812, -5.559999942779541)",1,3.6119232177734375,1,"(-38.53508758544922, 2.5273702144622803, 637.54345703125)","(0.586347222328186, 0.4943368136882782, 0.458478182554245)",1,"(0.44115549325942993, 0.38777869939804077)","(-35.27561950683594, 170.15023803710938, -5.559999942779541)",1,3.4423828125,1,"(27.6285457611084, -0.6933972835540771, 627.1609497070312)","(0.43706661462783813, 0.5015794634819031, 0.4238698184490204)",1,2,8,14193.1986006
1032189263,14193945428,"(0.4458915591239929, 0.4198596179485321)","(-32.807830810546875, 160.74740600585938, -5.559999942779541)",1,nan,0,"(-38.58648681640625, 2.4942424297332764, 637.50634765625)","(0.586467444896698, 0.4944107234477997, 0.45835450291633606)",1,"(0.44234582781791687, 0.4086378812789917)","(-34.65538024902344, 164.03646850585938, -5.559999942779541)",1,nan,0,"(27.570676803588867, -0.7013736963272095, 627.0964965820312)","(0.43719199299812317, 0.5015977621078491, 0.4236550033092499)",1,2,8,14193.1986006
1032197598,14193953763,"(0.4458564519882202, 0.4197691082954407)","(-32.82612609863281, 160.77392578125, -5.559999942779541)",1,nan,0,"(-38.673728942871094, 2.480224132537842, 637.5494995117188)","(0.5866571068763733, 0.49444249272346497, 0.4584983289241791)",1,"(0.43961966037750244, 0.4097244441509247)","(-36.07588195800781, 163.71798706054688, -5.559999942779541)",1,nan,0,"(27.484960556030273, -0.6866493821144104, 627.105224609375)","(0.4373881220817566, 0.5015642046928406, 0.42368409037590027)",1,2,8,14193.1986006
1032205928,14193962092,"(0.4453619718551636, 0.4167463183403015)","(-33.08378601074219, 161.659912109375, -5.559999942779541)",1,3.63409423828125,1,"(-38.685794830322266, 2.509779691696167, 637.6392211914062)","(0.5866719484329224, 0.494377076625824, 0.4587973952293396)",1,"(0.43888550996780396, 0.41874122619628906)","(-36.45841979980469, 161.0751953125, -5.559999942779541)",1,3.508453369140625,1,"(27.466096878051758, -0.6636492609977722, 627.1231079101562)","(0.4374328851699829, 0.5015117526054382, 0.42374369502067566)",1,2,8,14193.1986006
1032214263,14193970427,"(0.4440818130970001, 0.41387471556663513)","(-33.750823974609375, 162.50155639648438, -5.559999942779541)",1,nan,0,"(-38.735008239746094, 2.497791290283203, 637.6672973632812)","(0.5867783427238464, 0.4944041669368744, 0.45889100432395935)",1,"(0.4364587068557739, 0.41862380504608154)","(-37.722930908203125, 161.109619140625, -5.559999942779541)",1,nan,0,"(27.413455963134766, -0.6723849773406982, 627.046142578125)","(0.43754515051841736, 0.5015318393707275, 0.4234871566295624)",1,2,8,14193.1986006
1032222594,14193978758,"(0.4437696933746338, 0.4167599678039551)","(-33.91346740722656, 161.65591430664062, -5.559999942779541)",1,nan,0,"(-38.81542205810547, 2.475385904312134, 637.7822875976562)","(0.5869428515434265, 0.49445536732673645, 0.4592742919921875)",1,"(0.4431552588939667, 0.41261786222457886)","(-34.233612060546875, 162.86993408203125, -5.559999942779541)",1,nan,0,"(27.34756851196289, -0.6466565132141113, 627.0413818359375)","(0.437694787979126, 0.5014732480049133, 0.42347127199172974)",1,2,8,14193.1986006
1032230927,14193987091,"(0.4450664818286896, 0.4157070815563202)","(-33.23774719238281, 161.96450805664062, -5.559999942779541)",1,3.641693115234375,1,"(-38.854618072509766, 2.5078718662261963, 637.9412231445312)","(0.5870089530944824, 0.4943840205669403, 0.45980408787727356)",1,"(0.4387354850769043, 0.39478224515914917)","(-36.536590576171875, 168.09750366210938, -5.559999942779541)",1,3.4981689453125,1,"(27.333711624145508, -0.6310477256774902, 627.055419921875)","(0.43772774934768677, 0.5014376640319824, 0.4235180616378784)",1,2,8,14193.1986006
1032239260,14193995424,"(0.4446994662284851, 0.40831178426742554)","(-33.428985595703125, 164.13204956054688, -5.559999942779541)",1,nan,0,"(-38.87641906738281, 2.494281530380249, 638.02392578125)","(0.5870465040206909, 0.49441516399383545, 0.46007975935935974)",1,"(0.4441017508506775, 0.40175244212150574)","(-33.74043273925781, 166.0545654296875, -5.559999942779541)",1,nan,0,"(27.287355422973633, -0.6366019248962402, 626.9778442382812)","(0.43782564997673035, 0.5014504790306091, 0.4232594668865204)",1,2,8,14193.1986006
1032247593,14194003756,"(0.4457245469093323, 0.4059985280036926)","(-32.894866943359375, 164.81005859375, -5.559999942779541)",1,nan,0,"(-38.968421936035156, 2.4666271209716797, 638.1788940429688)","(0.5872312784194946, 0.4944784343242645, 0.46059632301330566)",1,"(0.43965891003608704, 0.39074647426605225)","(-36.05543518066406, 169.28038024902344, -5.559999942779541)",1,nan,0,"(27.216079711914062, -0.5903371572494507, 626.971923828125)","(0.43798747658729553, 0.5013450980186462, 0.42323973774909973)",1,2,8,14193.1986006
1032255914,14194012077,"(0.4482394754886627, 0.4068780839443207)","(-31.584426879882812, 164.55224609375, -5.559999942779541)",1,3.7046356201171875,1,"(-39.014732360839844, 2.507507562637329, 638.3616943359375)","(0.5873099565505981, 0.49438852071762085, 0.4612056612968445)",1,"(0.44317376613616943, 0.372896671295166)","(-34.223968505859375, 174.51211547851562, -5.559999942779541)",1,3.4170379638671875,1,"(27.177471160888672, -0.6006061434745789, 627.0060424804688)","(0.4380788207054138, 0.5013684034347534, 0.4233534634113312)",1,2,8,14193.1986006
1032264281,14194020444,"(0.4509643316268921, 0.43098270893096924)","(-30.16461181640625, 157.4872589111328, -5.559999942779541)",1,nan,0,"(-39.03668975830078, 2.489739418029785, 638.4644165039062)","(0.5873450636863708, 0.49442917108535767, 0.4615480601787567)",1,"(0.4411308765411377, 0.40681231021881104)","(-35.2884521484375, 164.571533203125, -5.559999942779541)",1,nan,0,"(27.1495361328125, -0.5798881649971008, 626.9795532226562)","(0.4381398558616638, 0.5013212561607361, 0.4232651889324188)",1,2,8,14193.1986006
1032272593,14194028756,"(0.45263656973838806, 0.4325665235519409)","(-29.29327392578125, 157.02304077148438, -5.559999942779541)",1,nan,0,"(-39.15289306640625, 2.4672749042510986, 638.6361694335938)","(0.5875815153121948, 0.4944809377193451, 0.46212056279182434)",1,"(0.44311052560806274, 0.40834784507751465)","(-34.256927490234375, 164.12147521972656, -5.559999942779541)",1,nan,0,"(27.056211471557617, -0.5590879321098328, 627.0810546875)","(0.4383624792098999, 0.5012736916542053, 0.42360350489616394)",1,2,8,14193.1986006
1032280923,14194037086,"(0.4476519227027893, 0.42093443870544434)","(-31.890579223632812, 160.432373046875, -5.559999942779541)",1,3.631591796875,1,"(-39.2105598449707, 2.5038928985595703, 638.8185424804688)","(0.5876854658126831, 0.49440062046051025, 0.46272847056388855)",1,"(0.4403161406517029, 0.4082149863243103)","(-35.712982177734375, 164.16041564941406, -5.559999942779541)",1,3.49945068359375,1,"(27.028213500976562, -0.5374073386192322, 627.2255859375)","(0.4384404420852661, 0.5012239813804626, 0.4240852892398834)",1,2,8,14193.1986006
1032289255,14194045418,"(0.4492904245853424, 0.42090529203414917)","(-31.036819458007812, 160.44091796875, -5.559999942779541)",1,nan,0,"(-39.25777816772461, 2.4864861965179443, 638.9063720703125)","(0.5877789855003357, 0.49444031715393066, 0.46302124857902527)",1,"(0.44161784648895264, 0.41038578748703003)","(-35.034698486328125, 163.52415466308594, -5.559999942779541)",1,nan,0,"(26.950862884521484, -0.545507550239563, 627.311279296875)","(0.4386249780654907, 0.5012422800064087, 0.4243709444999695)",1,2,8,14193.1986006
1032297592,14194053755,"(0.44742125272750854, 0.4028901755809784)","(-32.010772705078125, 165.72109985351562, -5.559999942779541)",1,nan,0,"(-39.37684631347656, 2.4558238983154297, 639.0443725585938)","(0.5880261659622192, 0.49451005458831787, 0.46348124742507935)",1,"(0.4401562213897705, 0.40636736154556274)","(-35.79631042480469, 164.70193481445312, -5.559999942779541)",1,nan,0,"(26.871126174926758, -0.5134692788124084, 627.5003662109375)","(0.43882501125335693, 0.501168966293335, 0.42500123381614685)",1,2,8,14193.1986006
1032305910,14194062073,"(0.44747790694236755, 0.4073074758052826)","(-31.981246948242188, 164.4263916015625, -5.559999942779541)",1,3.692047119140625,1,"(-39.44474792480469, 2.4989123344421387, 639.1835327148438)","(0.5881587862968445, 0.49441495537757874, 0.4639451205730438)",1,"(0.4401806890964508, 0.4076572060585022)","(-35.78355407714844, 164.3238983154297, -5.559999942779541)",1,3.509857177734375,1,"(26.83880615234375, -0.49192380905151367, 627.7242431640625)","(0.43892037868499756, 0.5011194944381714, 0.42574748396873474)",1,2,8,14193.1986006
1032314254,14194070416,"(0.44001108407974243, 0.3767130374908447)","(-35.87193298339844, 173.39353942871094, -5.559999942779541)",1,nan,0,"(-39.49616622924805, 2.4792613983154297, 639.2184448242188)","(0.5882688760757446, 0.4944591820240021, 0.4640614688396454)",1,"(0.4374454617500305, 0.4071812927722931)","(-37.208770751953125, 164.46337890625, -5.559999942779541)",1,nan,0,"(26.779722213745117, -0.4977100193500519, 627.8757934570312)","(0.43906956911087036, 0.5011324286460876, 0.4262526333332062)",1,2,8,14193.1986006
1032322585,14194078747,"(0.43989378213882446, 0.38647696375846863)","(-35.93304443359375, 170.53176879882812, -5.559999942779541)",1,nan,0,"(-39.641693115234375, 2.4446706771850586, 639.2984619140625)","(0.5885829925537109, 0.4945371448993683, 0.46432819962501526)",1,"(0.43934518098831177, 0.40569865703582764)","(-36.218902587890625, 164.89794921875, -5.559999942779541)",1,nan,0,"(26.69397735595703, -0.4742567539215088, 628.1183471679688)","(0.43928810954093933, 0.5010786056518555, 0.42706117033958435)",1,2,8,14193.1986006
1032330907,14194087069,"(0.44315075874328613, 0.39302200078964233)","(-34.2359619140625, 168.61343383789062, -5.559999942779541)",1,3.7291107177734375,1,"(-39.688453674316406, 2.4856274127960205, 639.3920288085938)","(0.5886745452880859, 0.49444645643234253, 0.4646401107311249)",1,"(0.43964269757270813, 0.4046441614627838)","(-36.063873291015625, 165.20700073242188, -5.559999942779541)",1,3.5088958740234375,1,"(26.647903442382812, -0.45118656754493713, 628.3947143554688)","(0.43941956758499146, 0.5010257363319397, 0.4279823899269104)",1,2,8,14193.1986006
1032339250,14194095412,"(0.44615787267684937, 0.41862252354621887)","(-32.6690673828125, 161.1099853515625, -5.559999942779541)",1,nan,0,"(-39.70641326904297, 2.4659993648529053, 639.3834838867188)","(0.5887158513069153, 0.49449023604393005, 0.46461161971092224)",1,"(0.44155704975128174, 0.41476160287857056)","(-35.06639099121094, 162.24160766601562, -5.559999942779541)",1,nan,0,"(26.62214469909668, -0.4630977213382721, 628.5798950195312)","(0.4394959509372711, 0.5010524988174438, 0.42859965562820435)",1,2,8,14193.1986006
1032347585,14194103747,"(0.4461108446121216, 0.42722371220588684)","(-32.693572998046875, 158.58901977539062, -5.559999942779541)",1,nan,0,"(-39.837032318115234, 2.4335896968841553, 639.4202270507812)","(0.5890026092529297, 0.49456295371055603, 0.4647340774536133)",1,"(0.4396679997444153, 0.4065856337547302)","(-36.050689697265625, 164.63796997070312, -5.559999942779541)",1,nan,0,"(26.54024887084961, -0.43798545002937317, 628.8294067382812)","(0.4397059977054596, 0.5009950399398804, 0.42943134903907776)",1,2,8,14193.1986006
1032355916,14194112078,"(0.4443769156932831, 0.42664992809295654)","(-33.59706115722656, 158.75718688964844, -5.559999942779541)",1,3.725128173828125,1,"(-39.850624084472656, 2.4729199409484863, 639.4550170898438)","(0.5890281200408936, 0.494475394487381, 0.4648500680923462)",1,"(0.437938392162323, 0.42248380184173584)","(-36.951934814453125, 159.978271484375, -5.559999942779541)",1,3.5225372314453125,1,"(26.54722785949707, -0.43743905425071716, 629.0657958984375)","(0.4397128224372864, 0.5009933710098267, 0.4302193224430084)",1,2,8,14193.1986006
1032364248,14194120409,"(0.4442192018032074, 0.421022891998291)","(-33.67924499511719, 160.40646362304688, -5.559999942779541)",1,nan,0,"(-39.84362030029297, 2.456037998199463, 639.3756713867188)","(0.5890234708786011, 0.4945124089717865, 0.4645855724811554)",1,"(0.43562018871307373, 0.3869268298149109)","(-38.15985107421875, 170.39990234375, -5.559999942779541)",1,nan,0,"(26.526409149169922, -0.43997687101364136, 629.1866455078125)","(0.4397716522216797, 0.5009989738464355, 0.4306221604347229)",1,2,8,14193.1986006
1032372582,14194128743,"(0.4442148804664612, 0.4210171699523926)","(-33.681488037109375, 160.40814208984375, -5.559999942779541)",1,nan,0,"(-39.95745849609375, 2.4242730140686035, 639.315185546875)","(0.5892863273620605, 0.4945828914642334, 0.46438395977020264)",1,"(0.4350782632827759, 0.40848368406295776)","(-38.442230224609375, 164.0816650390625, -5.559999942779541)",1,nan,0,"(26.437458038330078, -0.41682276129722595, 629.3709716796875)","(0.43999120593070984, 0.5009461045265198, 0.4312365651130676)",1,2,8,14193.1986006
1032380914,14194137075,"(0.4294052720069885, 0.41905930638313293)","(-41.39820861816406, 160.98196411132812, -5.559999942779541)",1,3.7872772216796875,1,"(-40.03490447998047, 2.5109457969665527, 639.2469482421875)","(0.5894688963890076, 0.494388610124588, 0.46415650844573975)",1,"(0.42579004168510437, 0.3806431293487549)","(-43.28196716308594, 172.24163818359375, -5.559999942779541)",1,3.52667236328125,1,"(26.391061782836914, -0.3841538727283478, 629.527587890625)","(0.4401113986968994, 0.5008717775344849, 0.4317586123943329)",1,2,8,14193.1986006
1032389247,14194145408,"(0.4202808737754822, 0.42068594694137573)","(-46.152587890625, 160.50521850585938, -5.559999942779541)",1,nan,0,"(-40.06705856323242, 2.5075385570526123, 639.0382690429688)","(0.5895699858665466, 0.4943943917751312, 0.46346089243888855)",1,"(0.41307759284973145, 0.38815832138061523)","(-49.90594482421875, 170.03897094726562, -5.559999942779541)",1,nan,0,"(26.312944412231445, -0.3711629807949066, 629.5802612304688)","(0.44029366970062256, 0.5008422136306763, 0.4319342076778412)",1,2,8,14193.1986006
1032397579,14194153740,"(0.4204570949077606, 0.4206903278827667)","(-46.06077575683594, 160.50393676757812, -5.559999942779541)",1,nan,0,"(-40.152976989746094, 2.4859352111816406, 638.8533935546875)","(0.589788019657135, 0.49444109201431274, 0.4628446400165558)",1,"(0.4097787141799927, 0.3964851498603821)","(-51.62486267089844, 167.598388671875, -5.559999942779541)",1,nan,0,"(26.21967887878418, -0.31221091747283936, 629.69873046875)","(0.44051650166511536, 0.500708281993866, 0.43232908844947815)",1,2,8,14193.1986006
1032405912,14194162072,"(0.41349923610687256, 0.4174617528915405)","(-49.686248779296875, 161.45021057128906, -5.559999942779541)",1,3.7005157470703125,1,"(-40.14192199707031, 2.538796901702881, 638.6799926757812)","(0.5897877216339111, 0.4943213164806366, 0.4622666537761688)",1,"(0.40702423453330994, 0.3911730647087097)","(-53.06011962890625, 169.1553497314453, -5.559999942779541)",1,3.5725860595703125,1,"(26.219850540161133, -0.29954564571380615, 629.8123779296875)","(0.4405268430709839, 0.5006794333457947, 0.43270793557167053)",1,2,8,14193.1986006
1032414232,14194170392,"(0.41498881578445435, 0.4156525135040283)","(-48.91007995605469, 161.98049926757812, -5.559999942779541)",1,nan,0,"(-40.10689926147461, 2.51055908203125, 638.3956909179688)","(0.5897493362426758, 0.49438199400901794, 0.4613189697265625)",1,"(0.40523070096969604, 0.3903525471687317)","(-53.994659423828125, 169.39584350585938, -5.559999942779541)",1,nan,0,"(26.240434646606445, -0.3337094783782959, 629.8217163085938)","(0.440481036901474, 0.5007569193840027, 0.4327390491962433)",1,2,8,14193.1986006
1032422568,14194178728,"(0.4150089919567108, 0.41566240787506104)","(-48.899566650390625, 161.97760009765625, -5.559999942779541)",1,nan,0,"(-40.1652946472168, 2.4754552841186523, 638.1397705078125)","(0.5899160504341125, 0.49445831775665283, 0.4604659080505371)",1,"(0.40770232677459717, 0.39281466603279114)","(-52.706787109375, 168.6741943359375, -5.559999942779541)",1,nan,0,"(26.166549682617188, -0.3114841878414154, 629.89453125)","(0.4406554698944092, 0.5007064342498779, 0.4329817593097687)",1,2,8,14193.1986006
